"lesson_id","lesson_title","segment_id","segment_type","approved_audio_filename","planned_audio_filename","batch_id","qc_status","import_status","target_asset_path","script_text_ar","script_text_support","target_duration_sec","delivery_note","final_resolution","notes"
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_006","section_header","","l06_ord_006_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_06/voiceover/l06_ord_006_normal.mp3","","First Short Line","3","Short open. Calm lift on the first words, then a clean stop.","READY_FOR_IMPORT",""
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_007","teaching_narration","","l06_ord_007_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_06/voiceover/l06_ord_007_normal.mp3","هذا كتاب","Start with one useful whole line. هذا كتاب should feel like one tiny readable chunk, not a grammar lecture.","6","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","READY_FOR_IMPORT",""
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_008","section_header","","l06_ord_008_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_06/voiceover/l06_ord_008_normal.mp3","","Reuse The New Word","3","Short open. Calm lift on the first words, then a clean stop.","READY_FOR_IMPORT",""
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_009","teaching_narration","","l06_ord_009_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_06/voiceover/l06_ord_009_normal.mp3","هذا قلم","Now reuse the same frame with your new word: هذا قلم.","5","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","READY_FOR_IMPORT",""
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_010","section_header","","l06_ord_010_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_06/voiceover/l06_ord_010_normal.mp3","","One Stable Opening","3","Short open. Calm lift on the first words, then a clean stop.","READY_FOR_IMPORT",""
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_011","teaching_narration","","l06_ord_011_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_06/voiceover/l06_ord_011_normal.mp3","","Keep the opening stable and let the noun change. That is the beginner win here.","5","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","READY_FOR_IMPORT",""
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_012","instruction_prompt","","l06_ord_012_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_06/voiceover/l06_ord_012_normal.mp3","هذا كتاب","What does هذا كتاب mean?","5","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","READY_FOR_IMPORT",""
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_013","instruction_prompt","","l06_ord_013_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_06/voiceover/l06_ord_013_normal.mp3","","Which line means this is a pen?","5","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","READY_FOR_IMPORT",""
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_014","instruction_prompt","","l06_ord_014_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_06/voiceover/l06_ord_014_normal.mp3","هذا كتاب","Listen first, then tap هذا كتاب.","5","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","READY_FOR_IMPORT",""
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_015","instruction_prompt","","l06_ord_015_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_06/voiceover/l06_ord_015_normal.mp3","","Build the full line for this is a pen.","5","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","READY_FOR_IMPORT",""
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_016","instruction_prompt","","l06_ord_016_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_06/voiceover/l06_ord_016_normal.mp3","","Now recall the full line for this is a book.","5","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","READY_FOR_IMPORT",""
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_017","instruction_prompt","","l06_ord_017_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_06/voiceover/l06_ord_017_normal.mp3","","See the line, say it once, then type it to finish strong.","5","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","READY_FOR_IMPORT",""
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_AR_001","short_phrase","","l06_ar_001_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_06/voiceover/l06_ar_001_normal.mp3","هذا كتاب","display=هذا كتاب ; transliteration=hadha kitab ; meaning=this is a book","3","Short Arabic phrase. Keep the word boundary clear and easy to repeat once.","READY_FOR_IMPORT",""
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_AR_002","short_phrase","","l06_ar_002_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_06/voiceover/l06_ar_002_normal.mp3","هذا قلم","display=هذا قلم ; transliteration=hadha qalam ; meaning=this is a pen","3","Short Arabic phrase. Keep the word boundary clear and easy to repeat once.","READY_FOR_IMPORT",""
"lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_AR_003","list","","l06_ar_003_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_06/voiceover/l06_ar_003_normal.mp3","هذا كتاب / هذا قلم / هذا باب","display=هذا كتاب / هذا قلم / هذا باب","6","Arabic list, not a sentence. Give each item its own beat and keep the order clean.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_001","opening","","l07_ord_001_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_001_normal.mp3","","Hear What You Already Know","3","Short open. Calm lift on the first words, then a clean stop.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_002","opening","","l07_ord_002_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_002_normal.mp3","","After this lesson, you can catch familiar Arabic from audio across one word and one tiny line.","7","Steady overview line. Keep it calm, clear, and lightly encouraging.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_003","opening","","l07_ord_003_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_003_normal.mp3","","Recognize already known beginner Arabic content directly from audio before relying on print.","6","Steady overview line. Keep it calm, clear, and lightly encouraging.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_004","section_header","","l07_ord_004_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_004_normal.mp3","","Lesson Goal","3","Short open. Calm lift on the first words, then a clean stop.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_005","teaching_narration","","l07_ord_005_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_005_normal.mp3","","Listen for content you already know before your eyes do the work.","5","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_006","section_header","","l07_ord_006_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_006_normal.mp3","","Listen To The Known Pack","3","Short open. Calm lift on the first words, then a clean stop.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_007","teaching_narration","","l07_ord_007_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_007_normal.mp3","كتاب باب قلم هذا","Nothing new is being added here. كتاب, باب, قلم, and tiny هذا lines are just becoming more audible.","6","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_008","section_header","","l07_ord_008_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_008_normal.mp3","","Word Or Tiny Line?","3","Short open. Calm lift on the first words, then a clean stop.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_009","teaching_narration","","l07_ord_009_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_009_normal.mp3","","Listen for whether you heard the word alone or the tiny line that wraps it.","5","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_010","section_header","","l07_ord_010_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_010_normal.mp3","","Listen First","3","Short open. Calm lift on the first words, then a clean stop.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_011","teaching_narration","","l07_ord_011_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_011_normal.mp3","","This is still a very small listening win. The goal is simply to hear what you already know more directly.","6","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_012","instruction_prompt","","l07_ord_012_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_012_normal.mp3","قلم","Listen first, then tap قلم.","5","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_013","instruction_prompt","","l07_ord_013_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_013_normal.mp3","هذا كتاب","Listen first, then tap هذا كتاب.","5","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_014","instruction_prompt","","l07_ord_014_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_014_normal.mp3","هذا قلم","Listen first, then tap هذا قلم.","5","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_015","instruction_prompt","","l07_ord_015_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_015_normal.mp3","","Listen carefully. Did you hear the word alone or the full line?","5","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_016","instruction_prompt","","l07_ord_016_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_016_normal.mp3","","You just heard the line. Build it again.","5","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_SEG_017","instruction_prompt","","l07_ord_017_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ord_017_normal.mp3","","Hear it, say it once, then type the same line.","5","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_AR_001","list","","l07_ar_001_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ar_001_normal.mp3","كتاب باب قلم هذا كتاب هذا قلم","display=كتاب / باب / قلم / هذا كتاب / هذا قلم ; meaning=known Stage B pack ; notes=Spoken text follows audioQueryText; display text preserves on-screen form.","6","Arabic list, not a sentence. Give each item its own beat and keep the order clean. Preserve the source spoken-versus-display split exactly as written. Spoken text follows audioQueryText; display text preserves on-screen form.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_AR_002","list","","l07_ar_002_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ar_002_normal.mp3","قلم / هذا قلم","display=قلم / هذا قلم","5","Arabic list, not a sentence. Give each item its own beat and keep the order clean.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_AR_003","word","","l07_ar_003_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ar_003_normal.mp3","قلم","display=قلم ; meaning=pen","3","Single Arabic word. Neutral model, one clean pronunciation, no extra sentence melody.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_AR_004","short_phrase","","l07_ar_004_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ar_004_normal.mp3","هذا كتاب","display=هذا كتاب ; meaning=this is a book","3","Short Arabic phrase. Keep the word boundary clear and easy to repeat once.","READY_FOR_IMPORT",""
"lesson_07_audio_first_known_content_recognition","Hear What You Already Know","L07_AR_005","short_phrase","","l07_ar_005_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_07/voiceover/l07_ar_005_normal.mp3","هذا قلم","display=هذا قلم ; meaning=this is a pen","3","Short Arabic phrase. Keep the word boundary clear and easy to repeat once.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_001","opening","","l08_ord_001_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_001_normal.mp3","","Your First Usable Arabic Pack","3","Short open. Calm lift on the first words, then a clean stop.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_002","opening","","l08_ord_002_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_002_normal.mp3","كتاب باب قلم هذا كتاب هذا قلم","After this lesson, you can handle كتاب, باب, قلم, هذا كتاب, and هذا قلم as one small usable Arabic pack.","7","Steady overview line. Keep the English flowing and slow slightly around Arabic inserts.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_003","opening","","l08_ord_003_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_003_normal.mp3","","Stabilize one tiny Arabic pack across reading, listening, recall, and short output.","6","Steady overview line. Keep it calm, clear, and lightly encouraging.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_004","section_header","","l08_ord_004_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_004_normal.mp3","","Lesson Goal","3","Short open. Calm lift on the first words, then a clean stop.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_005","teaching_narration","","l08_ord_005_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_005_normal.mp3","","Finish Stage B by using one small Arabic pack across more than one channel.","5","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_006","section_header","","l08_ord_006_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_006_normal.mp3","","Your First Pack","3","Short open. Calm lift on the first words, then a clean stop.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_007","teaching_narration","","l08_ord_007_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_007_normal.mp3","","These items now belong together as one small Arabic pack you can read, hear, recall, and say.","6","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_008","section_header","","l08_ord_008_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_008_normal.mp3","","More Than Review","3","Short open. Calm lift on the first words, then a clean stop.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_009","teaching_narration","","l08_ord_009_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_009_normal.mp3","","This is not a bland recap. The point is that your early Arabic now works across reading, listening, recall, and one short output step.","6","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_010","section_header","","l08_ord_010_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_010_normal.mp3","","Word Or Line?","3","Short open. Calm lift on the first words, then a clean stop.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_011","teaching_narration","","l08_ord_011_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_011_normal.mp3","","Keep noticing the difference between a word on its own and a tiny line that uses it.","6","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_012","instruction_prompt","","l08_ord_012_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_012_normal.mp3","","Which Arabic word in your pack means pen?","5","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_013","instruction_prompt","","l08_ord_013_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_013_normal.mp3","هذا قلم","Listen first, then tap هذا قلم.","5","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_014","instruction_prompt","","l08_ord_014_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_014_normal.mp3","","Which item is the full line this is a pen?","5","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_015","instruction_prompt","","l08_ord_015_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_015_normal.mp3","","You mean pen. Recall the Arabic word from your pack.","5","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_016","instruction_prompt","","l08_ord_016_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_016_normal.mp3","","Build the line for this is a book.","5","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_SEG_017","instruction_prompt","","l08_ord_017_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ord_017_normal.mp3","","Finish Stage B by saying one full line, then type it.","5","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_AR_001","list","","l08_ar_001_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ar_001_normal.mp3","كتاب باب قلم هذا كتاب هذا قلم","display=كتاب
باب
قلم
هذا كتاب
هذا قلم ; meaning=book / door / pen / this is a book / this is a pen ; notes=Spoken text follows audioQueryText; display text preserves on-screen form.","6","Arabic list, not a sentence. Give each item its own beat and keep the order clean. Preserve the source spoken-versus-display split exactly as written. Spoken text follows audioQueryText; display text preserves on-screen form.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_AR_002","list","","l08_ar_002_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ar_002_normal.mp3","قلم / هذا قلم","display=قلم / هذا قلم","5","Arabic list, not a sentence. Give each item its own beat and keep the order clean.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_AR_003","word","","l08_ar_003_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ar_003_normal.mp3","قلم","display=قلم ; meaning=pen","3","Single Arabic word. Neutral model, one clean pronunciation, no extra sentence melody.","READY_FOR_IMPORT",""
"lesson_08_first_usable_arabic_pack","Your First Usable Arabic Pack","L08_AR_004","short_phrase","","l08_ar_004_normal.mp3","BATCH_B","QC_PASS","READY_FOR_IMPORT","lesson_08/voiceover/l08_ar_004_normal.mp3","هذا قلم","display=هذا قلم ; meaning=this is a pen","3","Short Arabic phrase. Keep the word boundary clear and easy to repeat once.","READY_FOR_IMPORT",""
