"batch_id","lesson_number","lesson_id","lesson_title","segment_id","segment_type","row_kind","planned_audio_filename","planned_audio_asset_path","target_duration_sec","repeatability","workflow_status","delivery_note","spoken_script","script_text_ar","script_text_support","recorder_notes","qc_notes"
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_001","opening","NARRATION_SEGMENT","l01_ord_001_normal.mp3","lesson_01/voiceover/l01_ord_001_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","Arabic Starts Here","","Arabic Starts Here","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_002","opening","NARRATION_SEGMENT","l01_ord_002_normal.mp3","lesson_01/voiceover/l01_ord_002_normal.mp3","7","ONE_PASS","TO_RECORD","Steady overview line. Keep the English flowing and slow slightly around Arabic inserts.","You can find where Arabic starts on كتاب and keep one real meaning anchor attached: book.","كتاب","You can find where Arabic starts on كتاب and keep one real meaning anchor attached: book.","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_003","opening","NARRATION_SEGMENT","l01_ord_003_normal.mp3","lesson_01/voiceover/l01_ord_003_normal.mp3","7","ONE_PASS","TO_RECORD","Steady overview line. Keep it calm, clear, and lightly encouraging.","Enter Arabic through one supported real word by following it from right to left and linking it to one meaning anchor.","","Enter Arabic through one supported real word by following it from right to left and linking it to one meaning anchor.","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_004","section_header","NARRATION_SEGMENT","l01_ord_004_normal.mp3","lesson_01/voiceover/l01_ord_004_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","Lesson Goal","","Lesson Goal","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_005","teaching_narration","NARRATION_SEGMENT","l01_ord_005_normal.mp3","lesson_01/voiceover/l01_ord_005_normal.mp3","6","ONE_PASS","TO_RECORD","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","Enter Arabic through one real word. You only need to notice where Arabic starts and keep one meaning anchor attached.","","Enter Arabic through one real word. You only need to notice where Arabic starts and keep one meaning anchor attached.","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_006","section_header","NARRATION_SEGMENT","l01_ord_006_normal.mp3","lesson_01/voiceover/l01_ord_006_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","First Arabic Anchor","","First Arabic Anchor","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_007","teaching_narration","NARRATION_SEGMENT","l01_ord_007_normal.mp3","lesson_01/voiceover/l01_ord_007_normal.mp3","7","ONE_PASS","TO_RECORD","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","Use one real Arabic word to enter the script. You do not need every letter yet. Just follow the whole word from the right and connect it to book.","","Use one real Arabic word to enter the script. You do not need every letter yet. Just follow the whole word from the right and connect it to book.","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_008","section_header","NARRATION_SEGMENT","l01_ord_008_normal.mp3","lesson_01/voiceover/l01_ord_008_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","Beginner Support Is Allowed","","Beginner Support Is Allowed","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_009","teaching_narration","NARRATION_SEGMENT","l01_ord_009_normal.mp3","lesson_01/voiceover/l01_ord_009_normal.mp3","7","ONE_PASS","TO_RECORD","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","You do not need to decode every letter yet. The whole word, audio, and meaning cue are all allowed supports for your first Arabic step.","","You do not need to decode every letter yet. The whole word, audio, and meaning cue are all allowed supports for your first Arabic step.","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_010","section_header","NARRATION_SEGMENT","l01_ord_010_normal.mp3","lesson_01/voiceover/l01_ord_010_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","Watch The Entry Move","","Watch The Entry Move","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_011","teaching_narration","NARRATION_SEGMENT","l01_ord_011_normal.mp3","lesson_01/voiceover/l01_ord_011_normal.mp3","6","ONE_PASS","TO_RECORD","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","For this first step, keep two things together: start on the right, and let the whole word already mean book.","","For this first step, keep two things together: start on the right, and let the whole word already mean book.","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_012","instruction_prompt","NARRATION_SEGMENT","l01_ord_012_normal.mp3","lesson_01/voiceover/l01_ord_012_normal.mp3","5","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","Hear the word, then tap كتاب.","كتاب","Hear the word, then tap كتاب.","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_013","instruction_prompt","NARRATION_SEGMENT","l01_ord_013_normal.mp3","lesson_01/voiceover/l01_ord_013_normal.mp3","5","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","On كتاب, where does reading begin?","كتاب","On كتاب, where does reading begin?","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_014","instruction_prompt","NARRATION_SEGMENT","l01_ord_014_normal.mp3","lesson_01/voiceover/l01_ord_014_normal.mp3","5","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","In this chapter entry, كتاب means...","كتاب","In this chapter entry, كتاب means...","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_015","instruction_prompt","NARRATION_SEGMENT","l01_ord_015_normal.mp3","lesson_01/voiceover/l01_ord_015_normal.mp3","6","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","Without the guide, type the side where reading begins on كتاب.","كتاب","Without the guide, type the side where reading begins on كتاب.","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_016","instruction_prompt","NARRATION_SEGMENT","l01_ord_016_normal.mp3","lesson_01/voiceover/l01_ord_016_normal.mp3","6","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","The English hint is gone. Type the meaning anchor for كتاب.","كتاب","The English hint is gone. Type the meaning anchor for كتاب.","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_SEG_017","instruction_prompt","NARRATION_SEGMENT","l01_ord_017_normal.mp3","lesson_01/voiceover/l01_ord_017_normal.mp3","5","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","Build the pair you will carry into the next lesson.","","Build the pair you will carry into the next lesson.","",""
"BATCH_A","01","V2-A1-01-PREVIEW","Arabic Starts Here","L01_AR_001","word","ARABIC_ASSET","l01_ar_001_normal.mp3","lesson_01/voiceover/l01_ar_001_normal.mp3","3","REPEATABLE","TO_RECORD","Single Arabic word. Neutral model, one clean pronunciation, no extra sentence melody.","كتاب","كتاب","display=كتاب ; transliteration=kitab ; meaning=book","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_001","opening","NARRATION_SEGMENT","l02_ord_001_normal.mp3","lesson_02/voiceover/l02_ord_001_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","First Real Word Success","","First Real Word Success","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_002","opening","NARRATION_SEGMENT","l02_ord_002_normal.mp3","lesson_02/voiceover/l02_ord_002_normal.mp3","7","ONE_PASS","TO_RECORD","Steady overview line. Keep the English flowing and slow slightly around Arabic inserts.","You can recognize and recall كتاب as the Arabic word for book. This is your first owned Arabic word.","كتاب","You can recognize and recall كتاب as the Arabic word for book. This is your first owned Arabic word.","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_003","opening","NARRATION_SEGMENT","l02_ord_003_normal.mp3","lesson_02/voiceover/l02_ord_003_normal.mp3","6","REPEATABLE","TO_RECORD","Steady overview line. Keep the English flowing and slow slightly around Arabic inserts.","Recognize and recall كتاب as the Arabic word for book.","كتاب","Recognize and recall كتاب as the Arabic word for book.","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_004","section_header","NARRATION_SEGMENT","l02_ord_004_normal.mp3","lesson_02/voiceover/l02_ord_004_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","Lesson Goal","","Lesson Goal","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_005","teaching_narration","NARRATION_SEGMENT","l02_ord_005_normal.mp3","lesson_02/voiceover/l02_ord_005_normal.mp3","6","ONE_PASS","TO_RECORD","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","Learn one real Arabic word well enough to hear it, spot it, and bring it back from memory.","","Learn one real Arabic word well enough to hear it, spot it, and bring it back from memory.","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_006","section_header","NARRATION_SEGMENT","l02_ord_006_normal.mp3","lesson_02/voiceover/l02_ord_006_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","Whole Word First","","Whole Word First","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_007","teaching_narration","NARRATION_SEGMENT","l02_ord_007_normal.mp3","lesson_02/voiceover/l02_ord_007_normal.mp3","6","ONE_PASS","TO_RECORD","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","Meet كتاب as one meaningful Arabic word. Let the whole shape, sound, and meaning stay together.","كتاب","Meet كتاب as one meaningful Arabic word. Let the whole shape, sound, and meaning stay together.","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_008","section_header","NARRATION_SEGMENT","l02_ord_008_normal.mp3","lesson_02/voiceover/l02_ord_008_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","Whole Word Support","","Whole Word Support","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_009","teaching_narration","NARRATION_SEGMENT","l02_ord_009_normal.mp3","lesson_02/voiceover/l02_ord_009_normal.mp3","6","ONE_PASS","TO_RECORD","Teaching line. Warm, calm, and conversational with one clear sentence boundary.","You do not need to study every letter in isolation first. For this lesson, the whole word is the learning unit.","","You do not need to study every letter in isolation first. For this lesson, the whole word is the learning unit.","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_010","section_header","NARRATION_SEGMENT","l02_ord_010_normal.mp3","lesson_02/voiceover/l02_ord_010_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","See The Whole Shape","","See The Whole Shape","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_011","teaching_narration","NARRATION_SEGMENT","l02_ord_011_normal.mp3","lesson_02/voiceover/l02_ord_011_normal.mp3","6","ONE_PASS","TO_RECORD","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","Use contrast at the whole-word level. You are learning كتاب as book, not memorizing isolated letters.","كتاب","Use contrast at the whole-word level. You are learning كتاب as book, not memorizing isolated letters.","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_012","instruction_prompt","NARRATION_SEGMENT","l02_ord_012_normal.mp3","lesson_02/voiceover/l02_ord_012_normal.mp3","5","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","Hear the word, then tap كتاب.","كتاب","Hear the word, then tap كتاب.","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_013","instruction_prompt","NARRATION_SEGMENT","l02_ord_013_normal.mp3","lesson_02/voiceover/l02_ord_013_normal.mp3","5","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","What does كتاب mean?","كتاب","What does كتاب mean?","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_014","instruction_prompt","NARRATION_SEGMENT","l02_ord_014_normal.mp3","lesson_02/voiceover/l02_ord_014_normal.mp3","5","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","Which whole-word shape is كتاب?","كتاب","Which whole-word shape is كتاب?","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_015","instruction_prompt","NARRATION_SEGMENT","l02_ord_015_normal.mp3","lesson_02/voiceover/l02_ord_015_normal.mp3","6","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","The English prompt is all you get now. Type the Arabic word for book.","","The English prompt is all you get now. Type the Arabic word for book.","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_016","instruction_prompt","NARRATION_SEGMENT","l02_ord_016_normal.mp3","lesson_02/voiceover/l02_ord_016_normal.mp3","5","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","Look at كتاب. Type its meaning.","كتاب","Look at كتاب. Type its meaning.","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_SEG_017","instruction_prompt","NARRATION_SEGMENT","l02_ord_017_normal.mp3","lesson_02/voiceover/l02_ord_017_normal.mp3","5","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","See كتاب, then say kitab once.","كتاب","See كتاب, then say kitab once.","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_AR_001","word","ARABIC_ASSET","l02_ar_001_normal.mp3","lesson_02/voiceover/l02_ar_001_normal.mp3","3","REPEATABLE","TO_RECORD","Single Arabic word. Neutral model, one clean pronunciation, no extra sentence melody.","كتاب","كتاب","display=كتاب ; transliteration=kitab ; meaning=book","",""
"BATCH_A","02","V2-A1-02-PREVIEW","First Real Word Success","L02_AR_002","list","ARABIC_ASSET","l02_ar_002_normal.mp3","lesson_02/voiceover/l02_ar_002_normal.mp3","5","REPEATABLE","TO_RECORD","Arabic list, not a sentence. Give each item its own beat and keep the order clean.","كتاب / باب / قلم","كتاب / باب / قلم","display=كتاب / باب / قلم","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_001","opening","NARRATION_SEGMENT","l05_ord_001_normal.mp3","lesson_05/voiceover/l05_ord_001_normal.mp3","4","REPEATABLE","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","One More Real Word: قلم","قلم","One More Real Word: قلم","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_002","opening","NARRATION_SEGMENT","l05_ord_002_normal.mp3","lesson_05/voiceover/l05_ord_002_normal.mp3","7","ONE_PASS","TO_RECORD","Steady overview line. Keep the English flowing and slow slightly around Arabic inserts.","After this lesson, you can recognize, hear, recall, and say قلم for pen.","قلم","After this lesson, you can recognize, hear, recall, and say قلم for pen.","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_003","opening","NARRATION_SEGMENT","l05_ord_003_normal.mp3","lesson_05/voiceover/l05_ord_003_normal.mp3","6","REPEATABLE","TO_RECORD","Steady overview line. Keep the English flowing and slow slightly around Arabic inserts.","Recognize and recall قلم as the Arabic word for pen.","قلم","Recognize and recall قلم as the Arabic word for pen.","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_004","section_header","NARRATION_SEGMENT","l05_ord_004_normal.mp3","lesson_05/voiceover/l05_ord_004_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","Lesson Goal","","Lesson Goal","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_005","teaching_narration","NARRATION_SEGMENT","l05_ord_005_normal.mp3","lesson_05/voiceover/l05_ord_005_normal.mp3","5","REPEATABLE","TO_RECORD","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","Add one more real Arabic word to your pack: قلم = pen.","قلم","Add one more real Arabic word to your pack: قلم = pen.","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_006","section_header","NARRATION_SEGMENT","l05_ord_006_normal.mp3","lesson_05/voiceover/l05_ord_006_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","One More Real Word","","One More Real Word","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_007","teaching_narration","NARRATION_SEGMENT","l05_ord_007_normal.mp3","lesson_05/voiceover/l05_ord_007_normal.mp3","6","ONE_PASS","TO_RECORD","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","Meet قلم as one more useful Arabic word. Keep the whole shape, sound, and meaning together.","قلم","Meet قلم as one more useful Arabic word. Keep the whole shape, sound, and meaning together.","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_008","section_header","NARRATION_SEGMENT","l05_ord_008_normal.mp3","lesson_05/voiceover/l05_ord_008_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","Your Pack Is Growing","","Your Pack Is Growing","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_009","teaching_narration","NARRATION_SEGMENT","l05_ord_009_normal.mp3","lesson_05/voiceover/l05_ord_009_normal.mp3","7","ONE_PASS","TO_RECORD","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","كتاب and باب stay nearby as safe anchors, but this lesson is really about owning قلم as your next real word.","كتاب باب قلم","كتاب and باب stay nearby as safe anchors, but this lesson is really about owning قلم as your next real word.","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_010","section_header","NARRATION_SEGMENT","l05_ord_010_normal.mp3","lesson_05/voiceover/l05_ord_010_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","See It In The Pack","","See It In The Pack","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_011","teaching_narration","NARRATION_SEGMENT","l05_ord_011_normal.mp3","lesson_05/voiceover/l05_ord_011_normal.mp3","7","ONE_PASS","TO_RECORD","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","Use whole-word contrast only. قلم should feel like another real item in the pack, not a return to isolated script study.","قلم","Use whole-word contrast only. قلم should feel like another real item in the pack, not a return to isolated script study.","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_012","instruction_prompt","NARRATION_SEGMENT","l05_ord_012_normal.mp3","lesson_05/voiceover/l05_ord_012_normal.mp3","5","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","In this lesson, قلم means...","قلم","In this lesson, قلم means...","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_013","instruction_prompt","NARRATION_SEGMENT","l05_ord_013_normal.mp3","lesson_05/voiceover/l05_ord_013_normal.mp3","5","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","Which Arabic word means pen?","","Which Arabic word means pen?","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_014","instruction_prompt","NARRATION_SEGMENT","l05_ord_014_normal.mp3","lesson_05/voiceover/l05_ord_014_normal.mp3","5","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","Listen, then tap قلم.","قلم","Listen, then tap قلم.","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_015","instruction_prompt","NARRATION_SEGMENT","l05_ord_015_normal.mp3","lesson_05/voiceover/l05_ord_015_normal.mp3","5","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp and allow a short answer pause at the end.","You mean pen. Recall the Arabic word from memory.","","You mean pen. Recall the Arabic word from memory.","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_SEG_016","instruction_prompt","NARRATION_SEGMENT","l05_ord_016_normal.mp3","lesson_05/voiceover/l05_ord_016_normal.mp3","6","REPEATABLE","TO_RECORD","Instructional prompt. Keep the action verb crisp, leave one clean beat before the Arabic, and allow answer space at the end.","See pen, say قلم once, then type it to lock it in.","قلم","See pen, say قلم once, then type it to lock it in.","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_AR_001","word","ARABIC_ASSET","l05_ar_001_normal.mp3","lesson_05/voiceover/l05_ar_001_normal.mp3","3","REPEATABLE","TO_RECORD","Single Arabic word. Neutral model, one clean pronunciation, no extra sentence melody.","قلم","قلم","display=قلم ; transliteration=qalam ; meaning=pen","",""
"BATCH_B","05","lesson_05_qalam_first_real_word_extension","One More Real Word: قلم","L05_AR_002","list","ARABIC_ASSET","l05_ar_002_normal.mp3","lesson_05/voiceover/l05_ar_002_normal.mp3","5","REPEATABLE","TO_RECORD","Arabic list, not a sentence. Give each item its own beat and keep the order clean.","كتاب / باب / قلم","كتاب / باب / قلم","display=كتاب / باب / قلم","",""
"BATCH_B","06","lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_001","opening","NARRATION_SEGMENT","l06_ord_001_normal.mp3","lesson_06/voiceover/l06_ord_001_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","This Is... Your First Fixed Expression","","This Is... Your First Fixed Expression","",""
"BATCH_B","06","lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_002","opening","NARRATION_SEGMENT","l06_ord_002_normal.mp3","lesson_06/voiceover/l06_ord_002_normal.mp3","7","ONE_PASS","TO_RECORD","Steady overview line. Keep the English flowing and slow slightly around Arabic inserts.","After this lesson, you can understand, build, and say هذا كتاب and هذا قلم.","هذا كتاب هذا قلم","After this lesson, you can understand, build, and say هذا كتاب and هذا قلم.","",""
"BATCH_B","06","lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_003","opening","NARRATION_SEGMENT","l06_ord_003_normal.mp3","lesson_06/voiceover/l06_ord_003_normal.mp3","6","REPEATABLE","TO_RECORD","Steady overview line. Keep the English flowing and slow slightly around Arabic inserts.","Understand, build, and recall one fixed هذا + noun expression frame.","هذا","Understand, build, and recall one fixed هذا + noun expression frame.","",""
"BATCH_B","06","lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_004","section_header","NARRATION_SEGMENT","l06_ord_004_normal.mp3","lesson_06/voiceover/l06_ord_004_normal.mp3","3","ONE_PASS","TO_RECORD","Short open. Calm lift on the first words, then a clean stop.","Lesson Goal","","Lesson Goal","",""
"BATCH_B","06","lesson_06_hadha_first_fixed_expression","This Is... Your First Fixed Expression","L06_SEG_005","teaching_narration","NARRATION_SEGMENT","l06_ord_005_normal.mp3","lesson_06/voiceover/l06_ord_005_normal.mp3","5","REPEATABLE","TO_RECORD","Teaching line. Warm and clear. Slow slightly around the Arabic and return to the base pace after it.","Turn known words into your first tiny Arabic line: هذا + noun.","هذا","Turn known words into your first tiny Arabic line: هذا + noun.","",""
